log.annual.inc,dti,fico,days.with.cr.line,inq.last.6mths,pub.rec,predicted_loan_amnt,all_other,credit_card,debt_consolidation,educational,home_improvement,major_purchase,small_business
11.53272809,5.93,642,2501.041667,3,0,17547.5,1,0,0,0,0,0,0
11.21182037,17.94,717,4290.0,4,1,8434.25,1,0,0,0,0,0,0
10.23995979,22.93,642,1800.0,4,0,7700.75,0,0,1,0,0,0,0
11.35040654,7.45,702,7019.958333,4,0,15523.5,1,0,0,0,0,0,0
12.68233167,9.98,722,9960.041667,7,0,24112.0,1,0,0,0,0,0,0
10.89673933,20.91,697,3371.0,4,0,9906.0,0,0,0,0,1,0,0
11.28978191,29.72,672,8489.958333,2,0,17445.25,0,0,1,0,0,0,0
11.39075783,1.0,802,3570.041667,1,0,18999.642857142855,1,0,0,0,0,0,0
10.46310334,19.85,657,5460.0,9,0,7896.0,0,0,1,0,0,0,0
11.51292546,19.08,737,8609.958333,2,0,18280.0,0,0,0,0,1,0,0
11.01862914,8.79,702,5520.0,8,0,10271.25,1,0,0,0,0,0,0
10.20359214,4.44,702,1353.958333,4,0,6035.75,1,0,0,0,0,0,0
10.89673933,27.47,672,3720.0,6,0,15436.25,0,1,0,0,0,0,0
10.83368119,5.82,677,3029.958333,0,0,6591.0,1,0,0,0,0,0,0
10.66895539,22.55,642,1380.0,2,0,12519.5,0,0,1,0,0,0,0
11.51292546,19.08,737,8609.958333,2,0,18280.0,0,0,0,0,1,0,0
10.71441777,22.32,672,6390.0,9,0,15513.0,0,0,1,0,0,0,0
10.71441777,22.32,672,6390.0,9,0,15513.0,0,0,1,0,0,0,0
11.84222921,16.16,707,4230.041667,5,0,22153.5,0,0,0,0,0,0,1
11.90158345,18.43,722,13499.0,12,0,21388.0,0,0,0,0,1,0,0
10.52406404,18.04,662,3900.0,6,1,11663.75,0,0,0,0,0,1,0
11.1420067,11.01,687,5370.0,6,0,13207.25,1,0,0,0,0,0,0
10.59663473,10.0,707,5790.0,8,0,7788.5,1,0,0,0,0,0,0
11.07153262,3.77,642,4830.0,3,0,8956.0,0,1,0,0,0,0,0
9.852194258,2.21,702,815.9583333,0,0,6493.0,1,0,0,0,0,0,0
10.81977828,21.67,677,6329.958333,3,0,11766.0,0,0,1,0,0,0,0
10.73630972,13.31,722,4560.0,4,0,11664.25,0,0,0,0,1,0,0
11.22524339,1.06,692,5480.0,4,0,16910.0,1,0,0,0,0,0,0
11.56171563,18.01,682,3210.0,0,0,16859.25,0,1,0,0,0,0,0
10.71441777,18.8,652,2523.0,1,0,9682.5,1,0,0,0,0,0,0
10.98529272,23.86,677,7258.958333,4,0,14885.75,0,1,0,0,0,0,0
10.75248397,7.29,707,990.0,0,0,9056.25,0,0,0,0,0,1,0
10.34174248,9.56,662,780.0,1,0,9161.25,0,0,1,0,0,0,0
10.46310334,17.93,662,929.0416667,1,0,6890.75,0,0,1,0,0,0,0
11.22524339,14.64,712,3780.041667,7,0,11354.0,0,0,0,0,0,0,1
10.30895266,2.2,662,658.9583333,1,0,12410.75,0,0,1,0,0,0,0
11.05089001,17.22,647,4199.041667,1,0,12973.25,0,0,0,1,0,0,0
10.53209621,13.02,687,2130.0,4,0,7315.5,0,0,1,0,0,0,0
10.20359214,3.42,682,2880.0,5,0,5385.25,1,0,0,0,0,0,0
11.00209984,28.41,657,1740.0,0,0,15725.25,1,0,0,0,0,0,0
10.71441777,10.19,657,3210.0,4,0,10474.75,1,0,0,0,0,0,0
9.798127037,4.67,652,869.9583333,1,0,4850.0,0,0,0,1,0,0,0
11.00209984,29.3,677,7920.0,6,0,9791.75,1,0,0,0,0,0,0
11.28978191,7.41,767,11764.0,1,0,11309.0,1,0,0,0,0,0,0
10.77895629,15.1,657,4710.0,0,0,11221.25,1,0,0,0,0,0,0
10.14643373,24.24,692,2249.958333,4,0,8323.5,0,0,1,0,0,0,0
11.00209984,20.22,647,6209.0,1,0,12629.0,0,1,0,0,0,0,0
11.17043516,21.58,657,2984.0,3,0,14622.0,0,0,1,0,0,0,0
10.16585182,2.91,667,1290.041667,7,0,5830.0,1,0,0,0,0,0,0
10.83958091,12.8,707,4200.041667,5,0,8036.75,1,0,0,0,0,0,0
11.45143297,23.88,672,10950.0,4,0,22864.25,0,1,0,0,0,0,0
10.46310334,10.15,677,899.9583333,1,0,8091.5,1,0,0,0,0,0,0
10.5865844,5.67,737,2925.0,4,0,10576.75,0,0,1,0,0,0,0
11.12732181,9.25,682,839.9583333,3,0,11408.5,1,0,0,0,0,0,0
11.28978191,20.37,662,8279.958333,4,0,17915.75,1,0,0,0,0,0,0
10.81977828,16.68,657,3360.0,0,0,12369.2,0,0,1,0,0,0,0
10.4341158,10.66,687,599.9583333,12,0,8442.5,0,0,0,0,1,0,0
9.229358378,5.06,637,750.0,1,0,12198.5,0,1,0,0,0,0,0
10.6454249,17.37,657,1710.0,0,0,11513.5,0,1,0,0,0,0,0
11.15625052,25.03,657,7950.0,0,0,14983.083333333332,0,0,0,0,1,0,0
11.14965741,8.8,677,2909.0,4,0,9482.25,0,0,0,0,0,0,1
10.1266311,14.16,712,6420.041667,8,0,7453.25,0,0,0,0,1,0,0
9.998797732,13.09,737,599.9583333,0,0,5869.0,0,0,1,0,0,0,0
10.71441777,6.93,722,7169.958333,4,0,11059.25,0,0,1,0,0,0,0
12.07254125,26.13,657,4949.041667,2,0,15743.75,0,0,1,0,0,0,0
10.29214554,22.13,657,5970.041667,5,2,6874.25,0,1,0,0,0,0,0
11.55214618,16.13,792,8370.0,0,0,13102.0,1,0,0,0,0,0,0
10.27505111,11.42,667,4050.0,8,1,6693.0,0,0,1,0,0,0,0
9.903487553,6.3,652,2070.041667,1,0,5466.25,0,0,0,0,0,1,0
8.101677747,0.0,747,570.0,0,0,5207.5,0,0,0,1,0,0,0
8.188689124,11.33,682,1068.0,1,0,9209.0,1,0,0,0,0,0,0
12.0076461,6.67,732,9150.0,6,0,14669.0,0,1,0,0,0,0,0
11.69524702,24.95,677,13979.0,0,0,18917.5,0,1,0,0,0,0,0
11.51292546,29.04,692,13530.0,1,0,29550.5,0,0,1,0,0,0,0
10.59663473,9.51,682,406.0,2,0,11686.5,0,0,0,1,0,0,0
12.1547583,16.26,767,6695.0,5,0,21917.5,0,0,1,0,0,0,0
11.00209984,18.18,692,8670.958333,4,1,16919.5,0,0,1,0,0,0,0
10.71441777,19.12,652,2847.0,33,0,6893.0,0,0,1,0,0,0,0
12.3883942,9.67,682,9479.0,5,0,26018.75,1,0,0,0,0,0,0
11.18731997,24.13,692,3750.0,5,1,17246.5,0,0,0,0,0,0,1
11.08214255,8.81,692,3900.0,5,0,9933.25,1,0,0,0,0,0,0
10.04324949,15.86,632,569.9583333,2,0,6292.25,0,0,0,0,1,0,0
9.169518377,0.0,662,539.0416667,5,0,5207.5,1,0,0,0,0,0,0
10.30895266,10.52,737,2070.041667,4,0,7627.5,0,0,1,0,0,0,0
11.22524339,28.66,652,6150.0,3,0,16678.25,0,0,1,0,0,0,0
9.546812609,9.51,692,1530.041667,4,0,8309.5,0,0,1,0,0,0,0
10.42797937,7.24,717,1050.0,3,0,7824.75,1,0,0,0,0,0,0
9.740968623,20.4,672,990.0,6,0,9130.75,0,0,0,0,0,1,0
11.69524702,24.95,677,13979.0,0,0,18917.5,0,1,0,0,0,0,0
10.52406404,16.81,652,3900.0,6,1,10090.75,0,0,1,0,0,0,0
10.30895266,2.16,657,629.9583333,5,0,5468.75,0,0,1,0,0,0,0
10.858999,28.36,672,4469.958333,1,1,14021.25,0,0,1,0,0,0,0
10.81977828,16.92,647,5490.0,8,1,10931.5,0,0,1,0,0,0,0
11.08367983,29.2,652,8759.958333,1,0,10954.5,0,0,1,0,0,0,0
10.54275916,16.31,682,2580.0,4,0,8452.75,0,0,1,0,0,0,0
9.61580548,2.0,642,238.9583333,5,0,6813.0,0,0,0,0,1,0,0
9.811372264,3.29,737,1200.0,1,0,5130.0,1,0,0,0,0,0,0
10.59663473,21.99,662,5191.041667,4,0,14235.0,0,0,0,0,1,0,0
11.58988651,13.68,737,7470.041667,5,0,14017.5,0,0,1,0,0,0,0
9.61580548,16.48,667,1020.041667,1,0,7548.0,0,0,0,0,0,1,0
10.59663473,9.51,682,406.0,2,0,11686.5,0,0,0,1,0,0,0
11.56741365,19.23,687,5040.041667,4,0,16453.0,0,0,0,0,0,1,0
11.28978191,11.38,717,5700.041667,0,0,12294.75,0,1,0,0,0,0,0
11.26446411,29.28,717,3330.0,3,0,14960.25,0,0,1,0,0,0,0
10.81977828,0.6,717,5010.0,5,0,10053.75,0,0,0,0,0,0,1
11.51292546,19.58,642,5520.0,0,0,16074.75,0,0,1,0,0,0,0
10.04324949,7.83,687,4413.0,4,1,10541.0,0,0,1,0,0,0,0
10.81977828,21.5,652,5519.958333,1,0,12957.5,0,1,0,0,0,0,0
10.81977828,22.22,702,5070.041667,4,1,9676.0,0,0,1,0,0,0,0
10.40426284,4.51,727,3570.041667,5,0,6207.25,1,0,0,0,0,0,0
11.51292546,3.18,732,4830.0,6,0,16631.5,0,0,0,0,0,0,1
11.1611812,28.78,717,7529.041667,1,0,18407.5,0,1,0,0,0,0,0
10.81977828,15.14,647,3299.0,0,0,14272.5,0,1,0,0,0,0,0
11.03488966,6.89,732,5430.0,4,0,10802.0,0,0,0,0,0,1,0
10.12647109,5.95,692,2279.958333,4,0,8124.5,0,0,0,0,0,1,0
12.48370438,10.06,707,8400.0,1,0,22081.0,0,1,0,0,0,0,0
11.57119437,2.9,707,4799.958333,8,0,16470.0,0,0,0,0,1,0,0
11.22524339,13.07,657,2429.958333,1,0,19351.0,0,0,1,0,0,0,0
12.3883942,6.46,697,4199.958333,9,0,15227.75,0,0,1,0,0,0,0
11.51288546,0.35,732,780.0,1,0,20562.25,1,0,0,0,0,0,0
10.37349118,10.31,712,3240.0,5,0,7530.25,0,0,1,0,0,0,0
10.81174611,27.7,672,1949.0,5,0,10068.416666666666,0,0,1,0,0,0,0
11.00209984,21.86,647,2790.0,3,0,12701.666666666668,0,0,1,0,0,0,0
10.81977828,16.92,647,5490.0,8,1,10931.5,0,0,1,0,0,0,0
10.49127422,26.03,667,2507.041667,12,0,10502.25,0,0,1,0,0,0,0
10.98536052,17.59,647,3480.0,3,0,11042.5,0,0,1,0,0,0,0
10.54323396,15.08,697,3276.0,4,0,9060.0,0,0,1,0,0,0,0
10.71441777,21.95,677,4770.0,4,0,16190.0,0,0,1,0,0,0,0
11.28978191,7.41,767,11764.0,1,0,11309.0,1,0,0,0,0,0,0
12.4292162,7.55,697,6270.0,5,1,20341.25,0,0,0,0,0,1,0
11.08214255,10.01,647,2368.958333,0,0,16272.25,1,0,0,0,0,0,0
12.30951332,12.7,672,3179.958333,6,0,21209.5,0,0,1,0,0,0,0
10.77895629,15.38,677,4229.958333,4,0,8995.45,0,0,1,0,0,0,0
10.71441777,25.76,647,3539.958333,4,0,12270.5,0,1,0,0,0,0,0
11.1611812,28.78,717,7529.041667,1,0,18407.5,0,1,0,0,0,0,0
10.55581274,21.81,657,3180.041667,3,0,8829.5,0,0,1,0,0,0,0
11.09741002,9.38,732,960.0416667,2,0,9838.0,0,0,0,0,0,1,0
11.60823564,18.57,692,6690.041667,1,0,18578.25,0,0,1,0,0,0,0
11.05089001,0.82,717,346.0,2,0,12955.0,0,1,0,0,0,0,0
10.40426284,26.15,677,3390.0,3,0,10303.5,0,0,0,0,0,1,0
10.81977828,21.67,677,6329.958333,3,0,11766.0,0,0,1,0,0,0,0
11.00209984,9.94,642,6690.0,1,0,10322.5,1,0,0,0,0,0,0
12.56994115,18.64,682,4589.958333,9,0,19109.25,0,0,1,0,0,0,0
11.64395373,15.39,722,11010.0,0,0,18882.25,0,0,1,0,0,0,0
10.66895539,22.75,647,4143.041667,0,0,16209.25,1,0,0,0,0,0,0
11.87756858,8.5,702,3780.041667,2,0,14112.75,1,0,0,0,0,0,0
10.30895266,29.6,677,1643.0,1,0,10167.25,0,0,0,1,0,0,0
11.88448902,18.16,682,6689.958333,8,0,23253.25,0,0,1,0,0,0,0
11.40756495,8.28,667,3719.958333,5,0,10224.5,1,0,0,0,0,0,0
10.96280446,22.32,717,3359.958333,5,0,13448.25,0,0,1,0,0,0,0
8.987196821,6.3,707,660.0,2,0,8393.5,0,0,0,0,0,0,1
9.798127037,16.13,707,502.0416667,0,0,7247.5,0,0,1,0,0,0,0
10.49127422,0.33,712,300.0,0,0,6867.833333333332,0,0,1,0,0,0,0
10.83958091,20.0,702,2760.0,5,0,11650.25,0,0,1,0,0,0,0
11.40756495,1.31,642,2550.0,2,0,5645.25,0,0,1,0,0,0,0
10.89951325,15.38,712,8523.041667,1,0,10585.0,0,0,0,0,1,0,0
11.77528973,10.8,697,4110.0,4,0,19236.0,0,0,1,0,0,0,0
10.73639668,23.22,652,3005.958333,1,0,13486.5,0,1,0,0,0,0,0
10.48574786,12.27,662,3450.041667,7,0,9024.0,0,0,1,0,0,0,0
10.6454249,9.71,682,3599.958333,5,0,7569.5,0,0,1,0,0,0,0
10.49127422,23.47,657,4757.0,2,0,11054.5,0,0,1,0,0,0,0
11.51292546,10.85,642,4139.041667,1,0,13371.25,0,0,1,0,0,0,0
12.10071213,21.35,692,6046.958333,0,0,24776.5,0,1,0,0,0,0,0
10.81977828,26.86,662,3600.0,0,0,11184.25,0,0,1,0,0,0,0
10.57131693,6.77,657,725.0,0,0,7877.25,0,0,0,1,0,0,0
11.72212424,19.22,737,8880.0,1,0,25553.75,0,0,1,0,0,0,0
11.51292546,9.98,652,2519.958333,10,0,16757.75,0,0,0,0,0,0,1
10.0604913,11.33,657,2879.958333,1,0,6034.0,0,0,1,0,0,0,0
9.903487553,19.02,662,959.0,1,0,11857.5,0,0,0,0,0,0,1
11.28978191,20.37,662,8279.958333,4,0,17915.75,1,0,0,0,0,0,0
10.87804719,16.78,702,5160.0,5,0,13017.0,0,0,1,0,0,0,0
11.51292546,14.02,747,1020.0,1,0,16671.75,1,0,0,0,0,0,0
11.61186541,11.7,667,8100.0,5,1,20748.0,1,0,0,0,0,0,0
11.82041016,15.87,757,6720.041667,0,0,21263.75,0,1,0,0,0,0,0
11.12726298,24.16,662,5370.0,1,0,13083.75,1,0,0,0,0,0,0
10.20359214,3.42,682,2880.0,5,0,5385.25,1,0,0,0,0,0,0
10.59663473,15.73,662,1904.0,24,0,10017.0,0,1,0,0,0,0,0
10.63585545,16.07,737,4499.958333,4,0,8806.0,0,0,1,0,0,0,0
10.49127422,21.5,642,1830.0,3,0,8703.25,1,0,0,0,0,0,0
11.28616287,23.17,722,4680.0,4,0,19757.75,0,1,0,0,0,0,0
10.66895539,14.6,727,3360.0,0,0,8069.0,0,0,1,0,0,0,0
10.6454249,18.94,652,4139.958333,1,0,7999.25,0,0,1,0,0,0,0
10.42797937,7.24,717,1050.0,3,0,7824.75,1,0,0,0,0,0,0
11.38509209,26.52,652,3959.958333,0,0,16250.75,0,0,0,0,1,0,0
10.08580911,10.35,662,2019.041667,4,0,8839.5,0,0,1,0,0,0,0
10.49127422,3.67,677,3870.0,4,0,8865.5,1,0,0,0,0,0,0
11.03488966,26.74,737,5430.0,6,0,16171.75,0,0,0,0,1,0,0
11.51292546,6.2,647,1978.958333,10,0,18194.25,0,1,0,0,0,0,0
10.95080655,3.37,652,750.0,0,0,9400.0,0,1,0,0,0,0,0
9.903487553,0.9,732,570.0,3,0,9106.75,1,0,0,0,0,0,0
11.22021745,24.01,657,1589.958333,4,0,13673.5,0,0,1,0,0,0,0
10.4487146,16.23,677,1320.041667,5,0,5828.25,0,0,1,0,0,0,0
10.59663473,18.65,707,3210.0,6,0,13839.5,0,0,1,0,0,0,0
11.47210347,10.45,682,8220.041667,4,0,12062.25,1,0,0,0,0,0,0
11.1611812,28.78,717,7529.041667,1,0,18407.5,0,1,0,0,0,0,0
10.59663473,4.89,642,4680.0,0,0,7688.75,0,0,1,0,0,0,0
11.4019939,16.57,647,5129.958333,0,0,17746.5,0,0,1,0,0,0,0
10.71441777,4.83,642,2489.958333,1,0,8281.25,0,0,0,0,1,0,0
10.87804719,16.78,702,5160.0,5,0,13017.0,0,0,1,0,0,0,0
9.629050707,13.58,712,4891.0,7,0,6751.75,0,0,0,1,0,0,0
12.30138283,16.71,727,8760.0,9,0,24266.75,0,0,1,0,0,0,0
11.03488966,6.89,732,5430.0,4,0,10802.0,0,0,0,0,0,1,0
10.30895266,10.72,662,1950.041667,5,0,8023.75,0,1,0,0,0,0,0
11.00209984,13.8,667,3600.0,6,1,13292.75,0,0,0,0,1,0,0
11.40756495,17.81,712,8160.041667,1,0,15443.25,0,1,0,0,0,0,0
10.67821472,14.9,692,720.0,2,0,8059.25,1,0,0,0,0,0,0
10.49127422,0.0,647,5879.0,0,0,5473.866666666668,1,0,0,0,0,0,0
10.42228135,13.5,682,1980.0,4,0,6606.5,1,0,0,0,0,0,0
11.09741002,9.24,697,9449.958333,7,1,12127.5,0,0,0,0,0,0,1
11.08214255,25.0,697,3047.0,0,0,22090.5,0,1,0,0,0,0,0
10.59663473,8.61,672,8490.041667,0,1,6788.166666666666,1,0,0,0,0,0,0
10.727663,29.24,677,3060.041667,0,0,12600.0,1,0,0,0,0,0,0
11.73606902,7.97,727,4350.0,4,0,15961.5,0,0,1,0,0,0,0
10.95619516,24.39,667,4110.041667,4,0,16720.25,1,0,0,0,0,0,0
11.69524702,9.66,667,4200.041667,4,0,15910.0,1,0,0,0,0,0,0
11.72964845,28.29,642,6359.958333,0,0,25679.25,1,0,0,0,0,0,0
10.98536052,17.59,647,3480.0,3,0,11042.5,0,0,1,0,0,0,0
11.00209984,10.08,642,4649.041667,4,0,10098.5,0,0,0,0,1,0,0
10.59663473,4.11,632,629.0,9,0,8330.0,0,0,0,1,0,0,0
11.28978191,7.41,767,11764.0,1,0,11309.0,1,0,0,0,0,0,0
11.3736634,9.09,712,4529.958333,6,0,17884.0,1,0,0,0,0,0,0
10.66895539,22.75,647,4143.041667,0,0,16209.25,1,0,0,0,0,0,0
10.75790288,16.09,687,3907.041667,6,0,13012.75,0,0,1,0,0,0,0
11.19821472,15.73,652,5490.0,3,0,13033.5,0,0,1,0,0,0,0
10.81977828,21.5,652,5519.958333,1,0,12957.5,0,1,0,0,0,0,0
10.87039535,21.38,652,4650.0,1,0,10640.5,0,0,1,0,0,0,0
10.20359214,1.42,667,299.9583333,4,0,4073.75,1,0,0,0,0,0,0
10.1266311,15.55,672,990.0,1,0,8193.0,0,0,1,0,0,0,0
10.89673933,27.47,672,3720.0,6,0,15436.25,0,1,0,0,0,0,0
10.62132735,15.75,642,2279.041667,4,0,7827.5,0,0,1,0,0,0,0
11.91839057,19.13,687,5100.0,5,0,21252.75,0,0,1,0,0,0,0
11.09741002,22.16,662,6840.041667,6,0,16932.25,0,0,1,0,0,0,0
10.30895266,4.4,697,1112.0,5,0,5549.0,0,0,1,0,0,0,0
11.2515607,16.54,692,4889.041667,5,0,16202.5,0,0,1,0,0,0,0
10.71441777,22.32,672,6390.0,9,0,15513.0,0,0,1,0,0,0,0
11.33857208,19.1,662,6660.041667,3,0,10076.5,0,0,0,1,0,0,0
10.46310334,10.0,717,4770.0,3,0,6916.5,1,0,0,0,0,0,0
9.998797732,8.73,642,9719.041667,0,0,11743.0,0,0,1,0,0,0,0
11.33857208,12.79,697,5370.041667,6,0,17880.0,0,1,0,0,0,0,0
10.23995979,14.31,667,539.9583333,1,0,7564.5,1,0,0,0,0,0,0
11.28978191,0.39,797,4441.0,0,0,20060.60714285714,1,0,0,0,0,0,0
10.34817337,20.54,642,2369.041667,3,0,8543.5,1,0,0,0,0,0,0
10.46310334,26.78,652,4230.0,5,1,10084.25,0,0,1,0,0,0,0
10.71441777,17.63,657,1050.0,1,0,9003.333333333332,0,0,0,1,0,0,0
11.13453063,13.82,707,14550.0,5,0,12643.0,1,0,0,0,0,0,0
11.60823564,11.09,657,2130.0,1,0,18011.5,0,1,0,0,0,0,0
12.20607265,9.49,682,4679.958333,5,0,19176.5,0,0,1,0,0,0,0
11.32659589,16.99,677,5730.041667,6,0,19177.5,0,0,1,0,0,0,0
11.47210347,10.45,682,8220.041667,4,0,12062.25,1,0,0,0,0,0,0
10.30226367,20.21,667,4380.0,4,1,9795.0,0,1,0,0,0,0,0
11.51292546,22.46,647,9089.0,6,0,13514.5,0,1,0,0,0,0,0
10.84642022,21.64,712,3000.041667,4,0,13773.0,0,0,1,0,0,0,0
10.59663473,10.53,667,3570.0,5,0,9204.0,1,0,0,0,0,0,0
10.30895266,13.8,687,3210.0,5,0,6062.0,1,0,0,0,0,0,0
10.81977828,8.66,737,4169.958333,6,0,12587.75,0,0,0,1,0,0,0
10.858999,16.25,717,1951.041667,5,0,11042.25,0,0,1,0,0,0,0
11.01862914,8.79,702,5520.0,8,0,10271.25,1,0,0,0,0,0,0
10.46310334,13.06,702,5370.0,5,0,8969.25,1,0,0,0,0,0,0
10.55581274,21.81,657,3180.041667,3,0,8829.5,0,0,1,0,0,0,0
11.69524702,19.46,752,10769.95833,1,0,20876.5,1,0,0,0,0,0,0
11.4019939,16.57,647,5129.958333,0,0,17746.5,0,0,1,0,0,0,0
10.37349118,7.76,657,1860.0,11,0,8896.0,1,0,0,0,0,0,0
10.3859137,0.56,702,1049.0,0,0,8769.75,0,0,0,0,0,1,0
11.1844214,2.02,687,377.0,1,0,8545.5,0,0,0,0,0,0,1
11.49272276,6.73,642,3419.958333,0,0,12544.5,0,0,1,0,0,0,0
11.08214255,13.51,687,5130.041667,4,1,15240.0,0,0,1,0,0,0,0
9.61580548,11.68,692,480.0416667,0,0,7310.5,1,0,0,0,0,0,0
10.30895266,3.72,697,1050.0,0,0,5631.25,0,0,1,0,0,0,0
10.1266311,3.94,652,2202.0,3,0,5849.25,0,0,1,0,0,0,0
10.83368119,5.82,677,3029.958333,0,0,6591.0,1,0,0,0,0,0,0
12.0076461,6.67,732,9150.0,6,0,14669.0,0,1,0,0,0,0,0
11.46163217,7.79,657,1964.958333,4,0,15443.25,0,1,0,0,0,0,0
11.33857208,9.87,702,3420.0,5,0,15931.75,1,0,0,0,0,0,0
12.32385568,12.66,712,4409.0,0,0,21569.0,0,0,1,0,0,0,0
10.83958091,9.01,657,5219.958333,4,0,10448.0,1,0,0,0,0,0,0
10.62132735,7.02,707,8013.0,4,0,8512.25,1,0,0,0,0,0,0
11.33857208,0.21,717,1650.041667,11,0,17269.583333333332,1,0,0,0,0,0,0
10.71441777,25.63,667,2670.0,19,0,17928.0,0,0,1,0,0,0,0
11.91839057,8.6,697,7919.958333,7,0,16852.5,0,1,0,0,0,0,0
10.13399909,19.44,722,5999.958333,0,0,8374.0,0,1,0,0,0,0,0
11.08214255,17.34,687,6029.958333,5,0,12264.25,0,0,1,0,0,0,0
9.472704636,13.38,642,810.0,2,0,7690.0,0,0,0,1,0,0,0
11.01862914,13.79,677,2701.0,5,0,13227.5,0,1,0,0,0,0,0
11.03488966,24.45,662,1260.0,4,0,14663.5,1,0,0,0,0,0,0
10.04324949,7.83,687,4413.0,4,1,10541.0,0,0,1,0,0,0,0
10.59663473,25.77,652,5609.958333,10,0,14029.25,0,0,1,0,0,0,0
11.15625052,3.82,647,4080.0,0,0,14420.0,0,0,1,0,0,0,0
10.57131693,25.48,732,3611.0,0,0,10344.25,0,1,0,0,0,0,0
9.61580548,8.72,647,1530.041667,1,0,8528.75,0,0,1,0,0,0,0
9.903687533,9.9,677,1471.0,4,0,8452.25,0,0,1,0,0,0,0
10.20359214,4.44,702,1353.958333,4,0,6035.75,1,0,0,0,0,0,0
10.20359214,13.02,647,1109.0,0,0,7675.75,0,0,1,0,0,0,0
10.20359214,19.42,657,4589.041667,2,0,7740.0,0,0,0,0,0,0,1
10.91508846,9.21,667,7199.958333,5,0,11251.5,0,0,0,0,0,1,0
9.862665558,16.19,667,1260.041667,4,0,6265.979166666668,0,0,0,1,0,0,0
11.12726298,20.12,662,1640.041667,5,0,8006.75,0,0,1,0,0,0,0
9.652844328,0.0,682,1109.0,6,0,5207.5,0,0,0,1,0,0,0
11.8313792,28.26,642,3809.958333,3,0,25025.5,1,0,0,0,0,0,0
11.08214255,23.54,722,5460.0,5,0,12872.25,1,0,0,0,0,0,0
10.858999,28.36,672,4469.958333,1,1,14021.25,0,0,1,0,0,0,0
8.517193191,0.0,682,238.9583333,3,0,5207.5,1,0,0,0,0,0,0
11.91839057,15.7,687,6149.958333,6,1,21950.75,0,0,1,0,0,0,0
10.59663473,18.65,707,3210.0,6,0,13839.5,0,0,1,0,0,0,0
10.1266311,22.18,692,4320.041667,5,1,8957.75,0,0,1,0,0,0,0
10.00784757,23.02,702,1050.0,6,0,8971.25,0,0,1,0,0,0,0
10.30895266,20.76,687,4079.958333,4,0,6540.0,0,0,1,0,0,0,0
12.68233167,9.98,722,9960.041667,7,0,24112.0,1,0,0,0,0,0,0
10.4341158,10.66,687,599.9583333,12,0,8442.5,0,0,0,0,1,0,0
9.729134165,7.07,702,780.0,6,0,4068.0,0,0,0,0,0,1,0
11.8493977,24.04,652,6239.041667,2,0,22438.0,0,0,1,0,0,0,0
11.08220409,4.19,667,11939.95833,4,1,10875.5,0,0,1,0,0,0,0
9.61580548,8.72,647,1530.041667,1,0,8528.75,0,0,1,0,0,0,0
10.81627215,22.2,652,2999.958333,2,0,11943.0,1,0,0,0,0,0,0
11.07013225,12.07,667,3664.0,5,1,12210.0,0,0,1,0,0,0,0
11.54248427,8.63,687,3510.0,4,0,17000.75,0,0,0,0,1,0,0
11.08214255,23.78,657,6088.958333,0,0,13427.916666666664,0,1,0,0,0,0,0
10.858999,21.99,682,3030.041667,4,0,11370.25,0,0,1,0,0,0,0
10.77895629,15.65,652,4020.0,1,1,14670.333333333336,1,0,0,0,0,0,0
11.14836235,27.21,667,3630.0,2,0,18104.75,1,0,0,0,0,0,0
9.903487553,19.02,662,959.0,1,0,11857.5,0,0,0,0,0,0,1
10.6214249,18.53,712,4993.958333,7,0,6556.0,1,0,0,0,0,0,0
11.22021745,24.01,657,1589.958333,4,0,13673.5,0,0,1,0,0,0,0
11.12726298,5.61,682,1470.0,18,0,6894.0,1,0,0,0,0,0,0
9.903487553,0.6,687,1590.0,8,0,7479.0,0,0,0,0,0,1,0
12.3883942,9.67,682,9479.0,5,0,26018.75,1,0,0,0,0,0,0
10.6454249,5.6,682,1199.958333,6,0,11427.5,1,0,0,0,0,0,0
10.1266311,19.87,667,570.0,0,0,8486.75,0,1,0,0,0,0,0
11.38053628,14.92,692,2639.0,5,0,14985.5,0,0,1,0,0,0,0
11.53272809,5.93,642,2501.041667,3,0,17547.5,1,0,0,0,0,0,0
10.91508846,14.64,667,4229.958333,6,0,9096.0,1,0,0,0,0,0,0
11.08214255,14.7,722,3510.0,5,0,11789.0,1,0,0,0,0,0,0
11.1844214,1.57,652,1649.958333,3,0,13339.0,1,0,0,0,0,0,0
10.14643373,24.24,692,2249.958333,4,0,8323.5,0,0,1,0,0,0,0
11.15625052,16.35,647,3059.041667,3,0,13119.25,1,0,0,0,0,0,0
10.98529272,8.95,732,3750.041667,4,0,10247.5,0,0,1,0,0,0,0
10.57131693,22.58,652,4889.958333,3,0,7057.0,0,0,1,0,0,0,0
11.00209984,20.22,647,6209.0,1,0,12629.0,0,1,0,0,0,0,0
10.27505111,3.1,632,420.0416667,4,0,6967.75,1,0,0,0,0,0,0
9.903487553,6.72,732,3149.958333,9,0,6304.75,0,0,0,1,0,0,0
11.00209984,23.28,642,9450.0,2,1,11349.0625,1,0,0,0,0,0,0
11.77528973,10.85,682,5071.0,5,0,12692.25,0,1,0,0,0,0,0
10.8177362,25.4,707,6360.041667,0,0,9508.0,0,0,1,0,0,0,0
10.46310334,11.28,667,3512.958333,4,0,7693.25,0,0,1,0,0,0,0
